DateTime,temp,wx_phrase,dewPt,heat_index,rh,pressure,vis,wc,wdir_cardinal,wspd,uv_desc,feels_like,uv_index,clds
2024-07-11 09:00:00,83.98,6,76.59,92.77,79.49,29.78,5.82,83.98,13,5.34,2,92.77,3.99,2
2024-07-11 09:30:00,84.81,6,76.4,94.0,76.96,29.77,5.79,84.81,12,5.83,2,94.0,4.8,2
2024-07-11 10:00:00,85.65,7,76.37,95.27,75.11,29.77,5.78,85.65,13,5.98,2,95.27,5.67,2
2024-07-11 10:30:00,86.34,6,76.5,96.45,73.94,29.77,5.81,86.34,13,6.25,2,96.45,6.46,2
2024-07-11 11:00:00,86.86,7,76.28,97.02,70.99,29.77,5.87,86.86,14,6.33,2,97.02,6.77,2
2024-07-11 11:30:00,87.75,7,76.31,98.29,69.87,29.76,5.94,87.75,13,7.02,2,98.29,7.23,2
2024-07-11 12:00:00,88.77,7,76.05,99.54,68.15,29.75,6.01,88.77,13,7.66,2,99.54,7.18,1
2024-07-11 12:30:00,89.5,8,75.74,100.23,66.75,29.75,6.0,89.5,13,8.53,2,100.23,7.4,1
2024-07-11 13:00:00,89.65,8,75.67,100.31,66.02,29.74,6.03,89.65,13,8.97,2,100.31,7.02,1
2024-07-11 13:30:00,89.54,8,75.85,100.33,66.22,29.72,5.99,89.54,13,9.03,2,100.33,6.75,2
2024-07-11 14:00:00,89.56,8,76.02,100.65,66.24,29.71,5.95,89.56,12,9.64,2,100.65,5.93,1
2024-07-11 14:30:00,89.89,9,76.1,101.53,67.48,29.7,6.03,89.89,12,10.58,2,101.53,4.81,1
2024-07-11 15:00:00,89.69,9,76.1,101.21,66.72,29.7,5.99,89.69,12,10.66,2,101.21,4.03,1
2024-07-11 15:30:00,89.54,8,75.76,100.67,66.31,29.69,6.03,89.54,12,10.51,2,100.67,3.22,2
2024-07-11 16:00:00,89.42,8,76.01,100.64,67.12,29.69,5.99,89.42,12,10.52,2,100.64,2.44,1
2024-07-11 16:30:00,88.95,8,75.84,100.01,67.08,29.69,5.95,88.95,11,10.33,2,100.01,2.0,1
2024-07-11 17:00:00,87.96,7,76.04,98.93,69.25,29.69,5.91,87.96,11,10.7,2,98.93,1.21,1
2024-07-11 17:30:00,87.39,6,76.33,98.62,71.51,29.69,5.94,87.39,11,10.09,2,98.62,0.72,1
2024-07-11 18:00:00,86.64,6,76.38,97.44,73.33,29.7,5.93,86.64,11,9.62,2,97.44,0.49,1
2024-07-11 18:30:00,86.12,5,76.3,96.47,74.18,29.71,5.92,86.12,11,9.6,2,96.47,0.23,1
2024-07-11 19:00:00,85.34,5,76.35,95.04,75.94,29.72,5.84,85.34,12,9.63,2,95.04,0.18,1
2024-07-11 19:30:00,84.32,4,76.6,93.47,78.25,29.74,5.98,84.32,12,8.59,2,93.47,0.09,1
2024-07-11 20:00:00,83.91,4,76.7,92.99,79.67,29.74,6.02,83.91,12,7.99,1,92.99,-0.01,1
2024-07-11 20:30:00,83.35,4,76.57,91.92,80.9,29.75,6.02,83.35,12,7.64,2,91.92,-0.08,1
2024-07-11 21:00:00,83.4,4,76.54,91.95,80.87,29.76,5.94,83.4,12,7.5,2,91.95,0.18,1
2024-07-11 21:30:00,82.86,4,76.38,90.7,81.37,29.77,5.93,82.86,13,7.03,2,90.7,0.09,1
2024-07-11 22:00:00,82.89,3,76.37,90.38,82.04,29.78,5.98,82.89,13,7.03,2,90.38,0.3,1
2024-07-11 22:30:00,82.48,4,76.16,89.35,82.55,29.78,5.91,82.48,13,6.55,2,89.35,0.27,1
2024-07-11 23:00:00,82.09,4,75.98,88.48,83.72,29.78,5.85,82.09,12,6.47,2,88.48,0.44,1
2024-07-11 23:30:00,81.68,4,76.03,87.95,84.91,29.78,5.56,81.68,12,6.37,2,87.95,0.93,2
2024-07-12 00:00:00,81.54,4,76.16,87.83,86.09,29.78,5.61,81.54,12,6.43,2,87.83,0.93,2
2024-07-12 00:30:00,81.64,4,76.09,88.1,85.15,29.77,5.87,81.64,12,5.83,2,88.1,0.92,2
2024-07-12 01:00:00,81.81,4,76.02,88.21,85.61,29.77,5.83,81.81,12,6.07,2,88.21,0.87,2
2024-07-12 01:30:00,81.52,4,75.99,87.54,85.92,29.76,5.84,81.52,11,5.79,2,87.54,0.88,2
2024-07-12 02:00:00,81.45,4,75.97,87.41,85.52,29.76,5.76,81.45,11,5.38,2,87.41,0.93,2
2024-07-12 02:30:00,80.95,4,75.94,86.49,86.53,29.75,5.62,80.95,11,5.16,2,86.49,0.68,2
2024-07-12 03:00:00,80.27,4,76.09,85.53,87.73,29.75,5.46,80.27,10,4.79,1,85.53,0.47,2
2024-07-12 03:30:00,80.29,4,76.45,85.98,89.21,29.74,5.55,80.29,10,4.75,2,85.98,0.37,2
2024-07-12 04:00:00,79.83,4,76.55,85.4,90.37,29.74,5.58,79.83,10,4.47,2,85.4,0.43,1
2024-07-12 04:30:00,80.01,4,76.57,85.69,90.14,29.74,5.55,80.01,11,4.22,2,85.69,0.41,1
2024-07-12 05:00:00,80.02,4,76.59,85.76,90.22,29.74,5.55,80.02,11,4.39,2,85.76,0.46,1
2024-07-12 05:30:00,80.05,4,76.58,85.83,89.92,29.74,5.53,80.05,11,4.29,2,85.83,0.53,2
2024-07-12 06:00:00,80.25,4,76.75,86.43,89.44,29.75,5.29,80.25,11,4.24,2,86.43,0.62,1
2024-07-12 06:30:00,80.62,4,76.81,87.19,88.48,29.75,5.22,80.62,12,3.93,2,87.19,1.05,2
2024-07-12 07:00:00,81.2,4,77.07,88.68,88.15,29.75,5.46,81.2,11,4.13,2,88.68,1.41,2
2024-07-12 07:30:00,82.17,5,77.19,90.35,86.55,29.75,5.68,82.17,11,4.44,2,90.35,2.0,2
2024-07-12 08:00:00,82.65,6,77.17,91.15,85.05,29.76,5.77,82.65,12,4.56,2,91.15,2.44,2
2024-07-12 08:30:00,83.58,6,77.0,92.83,81.89,29.76,5.82,83.58,12,5.06,2,92.83,3.08,2
2024-07-12 09:00:00,84.16,5,76.78,93.53,79.33,29.76,5.8,84.16,12,5.11,2,93.53,3.98,2
2024-07-12 09:30:00,84.84,6,76.59,94.43,77.2,29.76,5.69,84.84,12,5.49,2,94.43,5.01,2
2024-07-12 10:00:00,85.95,6,76.47,95.83,74.67,29.76,5.71,85.95,13,5.74,2,95.83,6.0,2
2024-07-12 10:30:00,86.66,6,76.6,97.18,72.68,29.76,5.71,86.66,13,5.89,2,97.18,6.67,2
2024-07-12 11:00:00,87.35,7,76.56,98.18,71.3,29.76,5.77,87.35,13,6.41,2,98.18,7.03,2
2024-07-12 11:30:00,88.02,7,76.34,98.77,70.07,29.75,5.86,88.02,13,7.15,2,98.77,7.19,2
2024-07-12 12:00:00,89.01,8,76.29,100.13,69.43,29.75,5.91,89.01,13,8.01,2,100.13,7.53,1
2024-07-12 12:30:00,89.68,8,76.05,100.88,68.22,29.74,5.97,89.68,13,8.67,2,100.88,7.49,1
2024-07-12 13:00:00,90.11,8,76.04,101.54,67.2,29.73,6.04,90.11,13,9.12,2,101.54,7.22,1
2024-07-12 13:30:00,90.14,8,76.3,101.97,67.29,29.71,6.05,90.14,13,9.01,2,101.97,6.86,2
2024-07-12 14:00:00,89.87,8,76.2,101.54,66.58,29.7,5.97,89.87,12,9.36,2,101.54,6.06,2
2024-07-12 14:30:00,89.59,9,76.24,101.56,67.34,29.69,5.97,89.59,12,10.14,2,101.56,4.94,2
2024-07-12 15:00:00,89.56,9,76.35,101.8,67.91,29.69,5.99,89.56,12,10.39,2,101.8,3.95,2
2024-07-12 15:30:00,89.51,8,76.21,101.44,68.05,29.68,5.99,89.51,11,10.36,2,101.44,3.34,1
2024-07-12 16:00:00,89.23,8,76.12,100.75,68.15,29.68,6.03,89.23,11,10.44,2,100.75,2.33,1
2024-07-12 16:30:00,88.29,7,76.2,99.44,69.88,29.68,6.01,88.29,11,10.67,2,99.44,1.86,1
2024-07-12 17:00:00,87.61,7,76.4,98.97,71.68,29.68,5.96,87.61,11,10.62,2,98.97,1.34,1
2024-07-12 17:30:00,86.82,6,76.43,97.81,72.52,29.69,5.95,86.82,11,9.64,2,97.81,0.91,1
2024-07-12 18:00:00,86.47,6,76.44,97.22,73.86,29.69,5.94,86.47,11,9.48,2,97.22,0.51,1
2024-07-12 18:30:00,85.92,5,76.39,96.17,75.33,29.7,5.87,85.92,12,9.74,2,96.17,0.38,1
2024-07-12 19:00:00,84.97,5,76.36,94.5,77.55,29.72,5.81,84.97,12,9.7,2,94.5,0.31,1
2024-07-12 19:30:00,84.32,4,76.48,93.37,79.44,29.73,5.92,84.32,12,9.01,2,93.37,0.2,1
2024-07-12 20:00:00,84.18,4,76.46,93.17,80.2,29.74,6.02,84.18,12,8.3,2,93.17,0.34,1
2024-07-12 20:30:00,83.42,4,76.58,92.14,81.93,29.75,5.95,83.42,12,8.3,2,92.14,0.24,1
2024-07-12 21:00:00,83.46,4,76.37,92.02,80.6,29.75,5.94,83.46,12,7.8,2,92.02,0.33,1
2024-07-12 21:30:00,83.26,3,76.26,91.3,81.22,29.76,5.96,83.26,12,7.45,1,91.3,0.53,1
2024-07-12 22:00:00,83.14,3,76.27,90.79,82.44,29.77,5.9,83.14,13,7.27,2,90.79,0.7,1
2024-07-12 22:30:00,82.7,4,76.01,89.66,81.9,29.77,5.85,82.7,12,6.89,2,89.66,0.86,1
2024-07-12 23:00:00,81.89,4,75.92,88.16,83.46,29.77,5.77,81.89,12,6.66,1,88.16,0.85,1
2024-07-12 23:30:00,82.18,4,75.8,88.56,83.31,29.77,5.64,82.18,11,6.88,2,88.56,1.07,2
