DateTime,temp,wx_phrase,dewPt,heat_index,rh,pressure,vis,wc,wdir_cardinal,wspd,uv_desc,feels_like,uv_index,clds
2024-07-12 03:30:00,82.52,4,76.33,90.4,81.07,29.76,5.01,82.52,12,3.88,2,90.4,1.44,1
2024-07-12 04:00:00,83.6,3,76.21,91.96,78.54,29.77,5.29,83.6,11,3.79,2,91.96,2.22,1
2024-07-12 04:30:00,83.87,3,76.18,92.55,77.73,29.77,5.37,83.87,12,4.43,2,92.55,2.84,1
2024-07-12 05:00:00,84.57,4,76.17,93.5,76.57,29.77,5.41,84.57,12,4.84,2,93.5,3.46,1
2024-07-12 05:30:00,85.21,4,76.22,94.59,75.9,29.77,5.46,85.21,12,5.03,2,94.59,4.42,1
2024-07-12 06:00:00,85.86,5,76.43,96.33,74.44,29.77,5.55,85.86,12,5.17,2,96.33,4.88,1
2024-07-12 06:30:00,86.57,5,76.24,97.24,73.43,29.77,5.78,86.57,12,6.16,2,97.24,5.52,1
2024-07-12 07:00:00,87.27,5,76.3,98.29,72.02,29.76,5.81,87.27,12,7.0,2,98.29,5.96,1
2024-07-12 07:30:00,87.82,6,76.31,99.01,70.55,29.75,5.75,87.82,13,8.24,2,99.01,6.43,1
2024-07-12 08:00:00,88.15,6,76.57,99.74,69.72,29.75,5.7,88.15,13,8.47,2,99.74,6.64,2
2024-07-12 08:30:00,89.12,7,76.7,101.51,67.65,29.74,5.86,89.12,13,8.85,2,101.51,6.77,2
2024-07-12 09:00:00,89.43,7,76.49,101.87,66.44,29.74,5.89,89.43,12,9.84,2,101.87,6.68,2
2024-07-12 09:30:00,89.68,7,76.71,102.47,64.74,29.73,5.82,89.68,12,10.18,2,102.47,6.1,2
2024-07-12 10:00:00,90.06,7,76.35,102.65,63.95,29.71,5.8,90.06,12,9.93,2,102.65,6.15,2
2024-07-12 10:30:00,90.64,6,76.0,103.13,62.02,29.7,5.84,90.64,12,9.75,2,103.13,5.56,1
2024-07-12 11:00:00,90.36,6,76.16,102.78,62.47,29.7,5.89,90.36,12,9.78,2,102.78,4.63,1
2024-07-12 11:30:00,90.19,6,76.12,102.31,62.35,29.7,5.88,90.19,12,10.02,2,102.31,3.88,1
2024-07-12 12:00:00,90.0,6,76.12,101.92,63.01,29.7,5.83,90.0,12,10.41,2,101.92,3.38,1
2024-07-12 12:30:00,89.53,5,75.73,101.15,64.81,29.7,5.93,89.53,11,9.97,2,101.15,3.03,1
2024-07-12 13:00:00,89.0,5,76.01,100.73,66.47,29.7,5.93,89.0,11,9.48,2,100.73,2.23,1
2024-07-12 13:30:00,88.75,5,76.19,100.62,66.76,29.7,5.82,88.75,11,9.35,2,100.62,1.45,1
2024-07-12 14:00:00,87.68,5,75.97,99.07,68.32,29.71,5.78,87.68,11,9.28,2,99.07,0.96,1
2024-07-12 14:30:00,86.7,4,75.92,97.37,70.46,29.72,5.72,86.7,11,9.08,2,97.37,0.48,1
2024-07-12 15:00:00,85.59,5,75.92,95.67,73.71,29.73,5.62,85.59,11,8.77,2,95.67,0.22,1
2024-07-12 15:30:00,84.59,4,75.6,93.42,75.02,29.74,5.72,84.59,11,8.44,1,93.42,-0.31,1
2024-07-12 16:00:00,84.31,3,75.88,93.02,75.25,29.74,5.81,84.31,12,8.31,1,93.02,-0.59,1
2024-07-12 16:30:00,84.14,3,75.65,92.75,75.28,29.75,5.75,84.14,12,8.06,1,92.75,-0.14,1
2024-07-12 17:00:00,83.79,4,75.49,92.45,76.38,29.75,5.71,83.79,12,8.14,1,92.45,-0.05,1
2024-07-12 17:30:00,83.51,4,75.49,92.24,77.42,29.75,5.82,83.51,13,8.64,1,92.24,0.16,1
2024-07-12 18:00:00,83.12,4,75.69,91.42,78.94,29.75,5.83,83.12,12,8.18,1,91.42,0.36,1
2024-07-12 18:30:00,83.06,4,75.72,91.07,78.92,29.76,5.9,83.06,12,7.83,2,91.07,0.3,1
2024-07-12 19:00:00,83.21,4,76.04,91.34,79.25,29.76,5.91,83.21,12,7.55,2,91.34,0.18,1
2024-07-12 19:30:00,82.86,4,76.08,91.09,80.68,29.76,5.85,82.86,12,7.31,2,91.09,0.22,1
2024-07-12 20:00:00,82.81,4,76.08,91.16,81.65,29.76,5.89,82.81,12,7.31,2,91.16,0.53,1
2024-07-12 20:30:00,82.89,4,76.44,91.43,82.7,29.76,5.86,82.89,12,7.19,2,91.43,0.52,1
2024-07-12 21:00:00,82.49,4,76.95,90.91,82.53,29.76,5.8,82.49,12,7.11,2,90.91,0.32,1
2024-07-12 21:30:00,82.39,4,76.87,90.57,81.77,29.76,5.8,82.39,12,6.83,1,90.57,0.41,1
2024-07-12 22:00:00,82.09,3,77.03,89.97,82.1,29.75,5.82,82.09,12,5.89,1,89.97,0.23,1
2024-07-12 22:30:00,81.67,3,77.13,89.49,82.78,29.75,5.74,81.67,12,5.55,1,89.49,0.09,1
2024-07-12 23:00:00,81.4,3,76.95,88.88,83.64,29.76,5.72,81.4,13,4.6,1,88.88,-0.0,1
2024-07-12 23:30:00,81.66,4,76.94,89.51,83.06,29.75,5.64,81.66,13,4.59,1,89.51,-0.23,1
2024-07-13 00:00:00,80.95,4,76.7,88.13,84.24,29.75,5.62,80.95,13,4.57,1,88.13,-0.37,1
2024-07-13 00:30:00,80.94,4,76.73,88.08,84.31,29.75,5.42,80.94,14,4.65,1,88.08,-0.22,1
2024-07-13 01:00:00,80.68,4,76.39,87.12,84.57,29.75,5.35,80.68,13,4.64,1,87.12,-0.1,1
2024-07-13 01:30:00,80.86,4,76.69,88.02,84.4,29.75,5.06,80.86,13,4.61,1,88.02,-0.08,1
2024-07-13 02:00:00,80.88,4,76.45,87.95,83.83,29.75,5.07,80.88,13,4.47,1,87.95,0.01,1
2024-07-13 02:30:00,81.17,4,76.86,88.07,82.96,29.76,4.98,81.17,13,4.04,1,88.07,0.04,1
2024-07-13 03:00:00,81.41,5,76.71,88.67,82.81,29.76,4.9,81.41,12,3.79,1,88.67,0.48,1
2024-07-13 03:30:00,82.43,5,76.62,90.19,80.14,29.76,4.92,82.43,12,3.98,1,90.19,1.0,2
2024-07-13 04:00:00,83.35,5,76.63,92.02,78.8,29.77,5.12,83.35,12,4.34,2,92.02,1.8,1
2024-07-13 04:30:00,84.28,5,76.54,93.1,76.87,29.77,5.24,84.28,11,4.78,2,93.1,2.69,1
2024-07-13 05:00:00,85.01,5,76.54,94.11,75.67,29.77,5.39,85.01,12,5.53,1,94.11,3.37,2
2024-07-13 05:30:00,85.39,6,76.3,94.46,74.62,29.77,5.46,85.39,12,5.57,2,94.46,4.02,2
2024-07-13 06:00:00,86.01,6,76.45,95.42,72.97,29.77,5.62,86.01,12,5.96,2,95.42,4.47,2
2024-07-13 06:30:00,86.93,6,76.61,97.29,71.75,29.77,5.71,86.93,12,6.44,2,97.29,5.16,1
2024-07-13 07:00:00,87.95,6,76.84,99.03,68.77,29.77,5.69,87.95,13,7.17,2,99.03,5.5,1
2024-07-13 07:30:00,88.65,7,76.72,100.3,67.5,29.76,5.67,88.65,13,7.99,2,100.3,6.12,2
2024-07-13 08:00:00,89.24,7,76.5,101.27,66.35,29.75,5.87,89.24,13,9.0,2,101.27,6.62,2
2024-07-13 08:30:00,89.9,8,76.41,102.39,65.47,29.74,5.81,89.9,13,9.07,2,102.39,6.95,2
2024-07-13 09:00:00,89.91,8,76.54,102.98,65.58,29.72,5.74,89.91,12,9.02,2,102.98,6.96,2
2024-07-13 09:30:00,90.16,8,76.45,103.83,64.62,29.71,5.76,90.16,12,9.71,2,103.83,6.69,2
2024-07-13 10:00:00,90.72,9,76.47,104.69,63.27,29.71,5.74,90.72,12,10.26,2,104.69,6.33,2
2024-07-13 10:30:00,90.84,8,76.53,105.0,63.18,29.7,5.79,90.84,12,10.36,2,105.0,5.9,1
2024-07-13 11:00:00,90.65,7,76.05,104.25,63.18,29.7,5.9,90.65,12,10.68,2,104.25,5.21,1
2024-07-13 11:30:00,90.1,8,76.07,102.93,63.69,29.7,5.86,90.1,11,10.81,2,102.93,4.15,1
2024-07-13 12:00:00,89.8,7,76.2,102.44,64.89,29.7,5.79,89.8,12,10.79,2,102.44,3.42,1
2024-07-13 12:30:00,89.53,6,75.98,101.82,65.58,29.7,5.85,89.53,12,10.6,2,101.82,3.0,1
2024-07-13 13:00:00,89.13,5,76.21,101.36,66.51,29.7,5.83,89.13,12,10.43,2,101.36,2.55,1
2024-07-13 13:30:00,88.58,5,76.19,100.34,67.41,29.7,5.84,88.58,12,10.07,2,100.34,1.82,1
2024-07-13 14:00:00,87.68,5,76.25,98.64,68.74,29.71,5.73,87.68,11,9.75,2,98.64,0.99,1
2024-07-13 14:30:00,86.54,5,76.28,96.86,70.42,29.72,5.77,86.54,11,8.95,2,96.86,0.35,1
2024-07-13 15:00:00,85.5,5,76.17,95.25,73.39,29.73,5.63,85.5,11,8.77,2,95.25,0.29,1
2024-07-13 15:30:00,84.55,5,76.3,93.66,75.54,29.74,5.54,84.55,11,8.73,1,93.66,0.13,1
2024-07-13 16:00:00,84.49,4,76.57,93.96,76.36,29.74,5.62,84.49,12,8.72,2,93.96,0.31,1
2024-07-13 16:30:00,84.15,4,76.54,93.43,76.32,29.75,5.64,84.15,12,8.14,2,93.43,0.15,1
2024-07-13 17:00:00,83.55,4,76.46,92.53,77.86,29.75,5.74,83.55,13,8.04,2,92.53,0.4,1
2024-07-13 17:30:00,83.38,4,76.44,92.05,79.1,29.75,5.71,83.38,13,7.94,2,92.05,0.75,1
2024-07-13 18:00:00,82.83,4,76.48,91.12,80.44,29.76,5.65,82.83,12,7.89,1,91.12,0.86,1
2024-07-13 18:30:00,82.84,4,76.41,91.2,80.25,29.76,5.69,82.84,12,7.66,1,91.2,1.02,1
2024-07-13 19:00:00,82.91,4,76.32,91.43,80.48,29.76,5.75,82.91,12,7.67,1,91.43,1.02,1
2024-07-13 19:30:00,82.78,4,76.36,91.03,80.79,29.76,5.77,82.78,12,7.44,2,91.03,0.81,1
2024-07-13 20:00:00,82.94,4,76.5,91.34,81.11,29.76,5.82,82.94,12,7.69,2,91.34,0.8,1
2024-07-13 20:30:00,82.92,4,76.6,91.1,80.89,29.76,5.86,82.92,12,7.54,2,91.1,0.6,1
2024-07-13 21:00:00,82.71,4,76.46,90.71,80.82,29.76,5.83,82.71,12,7.31,1,90.71,0.89,1
2024-07-13 21:30:00,82.53,4,76.67,90.28,80.77,29.76,5.79,82.53,12,6.34,1,90.28,0.47,1
2024-07-13 22:00:00,82.4,4,76.94,90.35,82.05,29.75,5.84,82.4,13,5.9,2,90.35,0.39,1
2024-07-13 22:30:00,82.58,4,76.56,90.43,81.19,29.75,5.76,82.58,13,5.47,2,90.43,0.3,1
2024-07-13 23:00:00,81.95,4,76.82,89.25,82.29,29.75,5.65,81.95,14,5.15,1,89.25,-0.07,1
2024-07-13 23:30:00,81.88,4,76.79,89.32,82.44,29.75,5.58,81.88,14,4.72,1,89.32,0.05,1
2024-07-14 00:00:00,81.58,4,76.43,88.79,83.54,29.74,5.6,81.58,14,4.87,1,88.79,0.22,1
2024-07-14 00:30:00,81.35,4,76.39,88.56,84.64,29.74,5.51,81.35,13,4.6,1,88.56,0.45,1
2024-07-14 01:00:00,81.43,4,76.31,88.55,83.57,29.74,5.35,81.43,13,4.32,1,88.55,0.31,1
2024-07-14 01:30:00,81.54,4,76.04,88.95,83.19,29.74,5.22,81.54,12,4.34,2,88.95,0.3,1
2024-07-14 02:00:00,81.52,4,75.97,88.76,82.83,29.75,5.12,81.52,12,3.85,1,88.76,0.67,1
2024-07-14 02:30:00,81.89,4,76.44,89.54,82.39,29.75,5.01,81.89,13,3.41,1,89.54,1.06,1
2024-07-14 03:00:00,82.34,4,76.16,90.42,82.16,29.76,5.12,82.34,13,4.17,1,90.42,1.66,1
2024-07-14 03:30:00,83.18,5,76.01,91.58,80.15,29.76,5.27,83.18,12,4.31,2,91.58,2.11,2
2024-07-14 04:00:00,83.64,5,76.12,92.13,78.33,29.76,5.33,83.64,12,4.06,2,92.13,2.3,1
2024-07-14 04:30:00,84.3,5,75.93,93.19,76.98,29.77,5.34,84.3,12,4.38,2,93.19,3.21,1
2024-07-14 05:00:00,85.09,6,76.34,94.68,76.04,29.77,5.39,85.09,12,5.04,1,94.68,3.9,1
2024-07-14 05:30:00,85.59,5,76.56,95.21,74.14,29.78,5.48,85.59,12,5.21,2,95.21,4.32,2
2024-07-14 06:00:00,86.07,6,76.49,96.11,73.07,29.78,5.64,86.07,12,5.79,2,96.11,4.79,2
2024-07-14 06:30:00,86.88,6,76.53,98.07,72.47,29.77,5.62,86.88,12,6.31,2,98.07,5.72,1
2024-07-14 07:00:00,87.51,6,76.55,98.93,70.69,29.77,5.72,87.51,13,7.14,2,98.93,6.35,1
2024-07-14 07:30:00,88.23,7,76.33,100.35,70.29,29.75,5.75,88.23,12,7.79,2,100.35,7.34,2
2024-07-14 08:00:00,88.63,7,76.37,100.96,68.21,29.75,5.83,88.63,13,8.58,2,100.96,7.12,2
2024-07-14 08:30:00,89.79,8,76.06,103.11,66.29,29.73,5.93,89.79,13,9.28,2,103.11,7.62,2
2024-07-14 09:00:00,89.97,8,76.05,103.18,65.37,29.73,5.92,89.97,13,9.85,2,103.18,7.33,2
2024-07-14 09:30:00,89.92,8,75.86,103.03,64.92,29.72,5.8,89.92,12,10.69,2,103.03,6.6,2
2024-07-14 10:00:00,89.97,8,75.99,102.84,64.25,29.71,5.67,89.97,12,10.15,2,102.84,6.12,2
2024-07-14 10:30:00,90.08,8,76.05,103.25,64.47,29.7,5.73,90.08,12,10.46,2,103.25,5.75,1
2024-07-14 11:00:00,89.7,7,76.2,102.48,64.27,29.7,5.71,89.7,12,10.1,2,102.48,4.72,1
2024-07-14 11:30:00,89.36,7,75.92,101.52,64.66,29.7,5.68,89.36,12,9.87,2,101.52,4.2,1
2024-07-14 12:00:00,88.88,7,76.09,100.77,65.69,29.69,5.71,88.88,11,9.91,2,100.77,3.31,2
2024-07-14 12:30:00,88.74,6,75.8,100.4,66.06,29.69,5.73,88.74,11,9.6,2,100.4,3.35,1
2024-07-14 13:00:00,89.13,6,75.91,101.63,66.68,29.69,5.76,89.13,11,9.18,2,101.63,3.02,1
2024-07-14 13:30:00,88.09,5,76.07,100.11,68.53,29.7,5.77,88.09,12,9.44,2,100.11,2.38,1
2024-07-14 14:00:00,87.21,5,76.2,99.11,70.43,29.7,5.73,87.21,12,9.15,2,99.11,1.65,1
2024-07-14 14:30:00,86.46,6,75.71,97.78,72.34,29.71,5.71,86.46,11,8.53,2,97.78,1.51,1
2024-07-14 15:00:00,85.19,5,75.6,95.13,74.38,29.72,5.66,85.19,11,8.76,2,95.13,0.97,1
2024-07-14 15:30:00,84.32,5,75.94,94.18,76.99,29.73,5.71,84.32,12,8.69,2,94.18,0.75,1
2024-07-14 16:00:00,83.73,4,75.91,92.86,78.15,29.74,5.69,83.73,12,8.42,2,92.86,0.48,1
2024-07-14 16:30:00,83.25,4,75.63,91.74,78.49,29.74,5.76,83.25,12,7.94,2,91.74,0.49,1
2024-07-14 17:00:00,83.48,4,75.43,92.03,77.93,29.74,5.87,83.48,13,7.69,2,92.03,0.76,1
2024-07-14 17:30:00,83.02,4,75.47,91.53,79.92,29.75,5.92,83.02,13,7.49,2,91.53,0.95,1
2024-07-14 18:00:00,82.8,4,75.43,91.1,80.78,29.75,5.87,82.8,12,7.87,2,91.1,1.3,1
2024-07-14 18:30:00,82.93,4,75.38,91.4,80.67,29.75,5.83,82.93,13,7.75,1,91.4,1.47,1
2024-07-14 19:00:00,82.71,4,75.56,91.1,81.63,29.75,5.93,82.71,13,7.94,2,91.1,1.24,1
2024-07-14 19:30:00,82.76,4,75.85,91.26,81.82,29.75,5.95,82.76,13,7.64,1,91.26,1.24,1
2024-07-14 20:00:00,82.61,3,76.08,91.11,82.37,29.75,5.97,82.61,12,7.33,1,91.11,1.2,1
2024-07-14 20:30:00,82.22,4,76.12,90.19,83.63,29.75,5.93,82.22,13,7.37,2,90.19,1.08,1
2024-07-14 21:00:00,81.95,4,76.38,89.85,83.81,29.75,5.92,81.95,12,7.03,2,89.85,0.79,1
2024-07-14 21:30:00,82.21,4,76.61,90.19,82.72,29.75,5.98,82.21,13,6.49,2,90.19,0.65,1
2024-07-14 22:00:00,81.89,4,76.73,89.67,83.61,29.75,5.81,81.89,12,6.0,2,89.67,0.6,1
2024-07-14 22:30:00,81.76,4,77.17,90.1,83.65,29.74,5.82,81.76,13,5.53,2,90.1,0.22,1
2024-07-14 23:00:00,81.75,4,77.3,90.04,83.24,29.75,5.78,81.75,13,5.3,2,90.04,-0.02,1
2024-07-14 23:30:00,81.73,4,77.22,89.56,83.33,29.74,5.77,81.73,13,4.82,2,89.56,-0.01,1
2024-07-15 00:00:00,81.46,4,77.45,89.21,83.47,29.74,5.7,81.46,13,4.53,2,89.21,-0.02,1
2024-07-15 00:30:00,81.39,5,77.03,88.99,84.13,29.74,5.7,81.39,13,4.51,2,88.99,0.21,1
2024-07-15 01:00:00,81.43,4,77.0,89.05,83.48,29.74,5.56,81.43,13,4.38,2,89.05,0.26,1
2024-07-15 01:30:00,81.6,5,76.78,89.31,83.09,29.74,5.46,81.6,13,4.27,2,89.31,0.55,1
2024-07-15 02:00:00,81.71,5,76.69,89.35,83.73,29.74,5.38,81.71,12,4.52,2,89.35,0.78,1
2024-07-15 02:30:00,81.99,5,76.62,90.01,83.13,29.74,5.36,81.99,13,4.2,2,90.01,1.14,1
2024-07-15 03:00:00,82.19,5,76.75,90.21,82.62,29.74,5.22,82.19,12,4.14,1,90.21,1.41,1
2024-07-15 03:30:00,83.07,5,76.61,91.57,80.25,29.75,5.42,83.07,12,4.89,2,91.57,2.08,1
2024-07-15 04:00:00,83.85,5,76.75,92.95,78.31,29.75,5.49,83.85,12,4.88,2,92.95,2.71,1
2024-07-15 04:30:00,84.36,5,77.06,93.82,77.44,29.76,5.49,84.36,12,4.78,2,93.82,2.96,1
2024-07-15 05:00:00,84.6,6,76.88,93.89,76.38,29.76,5.51,84.6,12,5.41,1,93.89,3.65,1
2024-07-15 05:30:00,85.05,6,77.02,94.42,74.47,29.77,5.52,85.05,12,5.55,2,94.42,3.86,2
2024-07-15 06:00:00,85.55,6,77.12,95.23,73.87,29.77,5.63,85.55,12,6.45,2,95.23,4.35,2
2024-07-15 06:30:00,86.86,6,76.94,97.4,71.35,29.76,5.7,86.86,12,7.03,2,97.4,5.25,2
2024-07-15 07:00:00,87.17,7,76.86,97.94,71.65,29.75,5.75,87.17,12,7.75,2,97.94,5.97,2
2024-07-15 07:30:00,88.16,8,76.86,99.85,69.49,29.74,5.79,88.16,13,8.63,2,99.85,6.39,2
2024-07-15 08:00:00,88.48,7,76.89,100.06,68.71,29.74,5.77,88.48,12,8.59,2,100.06,6.9,2
2024-07-15 08:30:00,88.87,8,76.94,100.86,68.37,29.73,5.79,88.87,12,9.34,2,100.86,7.12,2
2024-07-15 09:00:00,88.8,7,76.82,101.07,67.79,29.72,5.75,88.8,12,9.62,2,101.07,7.09,2
2024-07-15 09:30:00,88.77,7,76.67,101.03,67.24,29.71,5.68,88.77,12,10.32,2,101.03,6.63,2
2024-07-15 10:00:00,88.91,7,76.63,100.66,66.6,29.71,5.64,88.91,12,10.32,2,100.66,5.88,2
2024-07-15 10:30:00,89.43,7,76.24,101.5,65.28,29.7,5.74,89.43,12,10.24,2,101.5,5.44,1
2024-07-15 11:00:00,89.52,7,75.98,101.98,65.43,29.7,5.9,89.52,12,10.43,2,101.98,5.24,1
2024-07-15 11:30:00,88.48,7,75.91,99.84,66.87,29.69,5.77,88.48,12,10.42,2,99.84,4.3,1
2024-07-15 12:00:00,88.14,6,75.75,99.51,67.74,29.68,5.73,88.14,11,10.11,2,99.51,3.91,1
2024-07-15 12:30:00,88.38,6,76.01,99.92,67.61,29.69,5.68,88.38,11,9.1,2,99.92,3.05,1
2024-07-15 13:00:00,87.71,6,76.52,99.3,69.03,29.69,5.62,87.71,11,8.6,2,99.3,2.37,1
2024-07-15 13:30:00,87.27,5,76.31,98.53,70.12,29.7,5.75,87.27,11,9.04,2,98.53,1.93,1
2024-07-15 14:00:00,86.27,5,76.02,96.44,71.61,29.7,5.63,86.27,11,9.09,2,96.44,1.47,1
2024-07-15 14:30:00,85.51,5,76.04,95.21,73.16,29.71,5.62,85.51,12,8.74,2,95.21,1.12,1
2024-07-15 15:00:00,84.54,5,75.88,93.63,75.55,29.72,5.62,84.54,11,8.74,2,93.63,0.81,1
2024-07-15 15:30:00,83.85,4,75.86,92.59,77.22,29.73,5.72,83.85,11,7.94,2,92.59,0.87,1
2024-07-15 16:00:00,84.37,4,75.73,93.31,76.5,29.73,5.83,84.37,12,8.05,2,93.31,0.97,1
2024-07-15 16:30:00,83.53,3,75.86,92.01,78.07,29.74,5.83,83.53,12,7.76,2,92.01,0.84,1
