DateTime,temp,wx_phrase,dewPt,heat_index,rh,pressure,vis,wc,wdir_cardinal,wspd,uv_desc,feels_like,uv_index,clds
2024-07-12 06:00:00,85.76,5,76.05,95.7,76.08,29.77,5.82,85.76,12,6.0,2,95.7,4.92,2
2024-07-12 06:30:00,86.56,5,76.05,96.92,72.98,29.77,5.9,86.56,12,6.52,2,96.92,5.39,1
2024-07-12 07:00:00,87.55,5,76.27,98.74,71.71,29.76,5.96,87.55,12,7.12,2,98.74,6.0,1
2024-07-12 07:30:00,88.21,5,76.14,99.57,69.15,29.76,5.94,88.21,13,8.08,2,99.57,6.56,2
2024-07-12 08:00:00,88.79,6,76.17,100.48,67.85,29.75,5.97,88.79,13,8.51,2,100.48,7.04,2
2024-07-12 08:30:00,89.23,7,76.22,101.25,66.25,29.74,6.02,89.23,12,8.98,2,101.25,7.1,2
2024-07-12 09:00:00,89.54,7,76.02,101.35,64.55,29.73,6.0,89.54,12,9.69,2,101.35,6.97,2
2024-07-12 09:30:00,89.74,7,76.05,101.59,64.11,29.72,5.94,89.74,12,10.12,2,101.59,6.65,2
2024-07-12 10:00:00,90.1,7,75.96,101.83,62.67,29.71,5.95,90.1,12,10.36,2,101.83,6.07,2
2024-07-12 10:30:00,90.29,6,75.79,101.79,62.01,29.71,5.99,90.29,12,10.33,2,101.79,5.61,1
2024-07-12 11:00:00,90.14,6,75.8,101.68,61.71,29.7,6.01,90.14,12,10.38,2,101.68,4.96,1
2024-07-12 11:30:00,89.97,6,75.79,101.31,62.37,29.7,5.99,89.97,12,10.66,2,101.31,4.12,2
2024-07-12 12:00:00,89.74,6,75.84,101.02,63.13,29.69,5.98,89.74,11,10.76,2,101.02,3.3,2
2024-07-12 12:30:00,89.48,4,75.71,100.35,64.31,29.69,6.01,89.48,12,10.36,2,100.35,2.61,1
2024-07-12 13:00:00,89.08,4,75.9,100.02,65.99,29.69,6.0,89.08,12,10.1,2,100.02,1.92,1
2024-07-12 13:30:00,88.87,5,75.86,99.63,66.97,29.7,5.98,88.87,12,10.05,2,99.63,1.31,1
2024-07-12 14:00:00,88.28,5,75.81,98.81,66.94,29.71,5.95,88.28,12,10.02,2,98.81,0.84,1
2024-07-12 14:30:00,87.57,5,75.77,97.77,68.5,29.72,5.85,87.57,12,9.73,2,97.77,0.7,2
2024-07-12 15:00:00,86.63,5,75.83,96.33,70.9,29.72,5.7,86.63,12,9.28,2,96.33,0.52,1
2024-07-12 15:30:00,85.82,5,75.97,95.23,73.72,29.73,5.74,85.82,12,8.8,2,95.23,0.29,1
2024-07-12 16:00:00,85.64,4,75.92,94.9,72.45,29.73,5.82,85.64,12,8.53,2,94.9,0.33,1
2024-07-12 16:30:00,85.33,4,75.9,94.48,73.95,29.74,5.84,85.33,13,8.13,2,94.48,0.29,1
2024-07-12 17:00:00,84.85,4,75.87,93.57,75.82,29.75,5.8,84.85,13,8.02,2,93.57,0.21,1
2024-07-12 17:30:00,84.42,4,76.06,93.02,78.67,29.76,5.8,84.42,13,7.93,2,93.02,0.29,1
2024-07-12 18:00:00,83.97,4,76.1,92.42,79.56,29.76,5.78,83.97,12,7.81,1,92.42,0.38,1
2024-07-12 18:30:00,83.57,4,76.09,91.94,79.97,29.77,5.83,83.57,12,7.59,1,91.94,0.54,1
2024-07-12 19:00:00,83.46,4,76.14,91.82,80.49,29.77,5.9,83.46,12,7.43,1,91.82,0.55,1
2024-07-12 19:30:00,83.14,4,76.21,91.42,81.54,29.77,5.89,83.14,12,7.31,1,91.42,0.54,1
2024-07-12 20:00:00,82.99,3,76.39,91.12,81.97,29.76,5.89,82.99,12,7.13,2,91.12,0.45,1
2024-07-12 20:30:00,82.62,3,76.51,90.76,82.45,29.76,5.87,82.62,12,6.93,2,90.76,0.41,1
2024-07-12 21:00:00,82.61,4,76.44,90.54,81.01,29.76,5.88,82.61,12,6.62,2,90.54,0.45,1
2024-07-12 21:30:00,82.47,4,76.4,90.21,81.44,29.75,5.87,82.47,12,6.47,2,90.21,0.23,1
2024-07-12 22:00:00,82.08,4,76.57,89.76,83.84,29.75,5.87,82.08,12,6.06,1,89.76,0.17,1
2024-07-12 22:30:00,81.87,4,76.67,89.5,85.16,29.75,5.77,81.87,12,6.02,1,89.5,0.05,1
2024-07-12 23:00:00,81.8,4,76.74,89.43,86.25,29.75,5.73,81.8,13,5.6,1,89.43,-0.1,1
2024-07-12 23:30:00,81.71,4,76.83,89.26,86.91,29.75,5.67,81.71,14,5.19,1,89.26,-0.07,1
2024-07-13 00:00:00,81.53,4,76.83,88.97,86.96,29.75,5.56,81.53,13,5.01,1,88.97,0.12,1
2024-07-13 00:30:00,81.32,4,76.81,88.77,87.54,29.75,5.47,81.32,13,4.89,1,88.77,0.13,1
2024-07-13 01:00:00,81.26,4,76.67,88.5,87.28,29.75,5.35,81.26,13,4.72,2,88.5,0.38,1
2024-07-13 01:30:00,81.35,4,76.67,88.7,87.92,29.75,5.21,81.35,13,4.83,1,88.7,0.54,1
2024-07-13 02:00:00,81.59,4,76.56,88.94,86.38,29.76,5.22,81.59,12,4.74,2,88.94,0.87,1
2024-07-13 02:30:00,81.69,5,76.55,89.08,85.87,29.76,5.2,81.69,13,4.55,2,89.08,1.11,1
2024-07-13 03:00:00,82.26,5,76.5,89.97,83.67,29.76,5.19,82.26,13,4.51,2,89.97,1.56,2
2024-07-13 03:30:00,82.77,5,76.3,90.7,82.48,29.76,5.21,82.77,12,4.77,2,90.7,1.83,2
2024-07-13 04:00:00,83.45,5,76.21,91.79,81.82,29.77,5.35,83.45,12,5.04,2,91.79,2.55,2
2024-07-13 04:30:00,84.06,5,76.11,92.73,79.64,29.77,5.46,84.06,12,5.12,2,92.73,3.32,2
2024-07-13 05:00:00,84.63,5,76.24,93.79,79.02,29.77,5.6,84.63,12,5.64,2,93.79,3.96,2
2024-07-13 05:30:00,85.32,6,76.15,94.89,76.18,29.77,5.73,85.32,12,5.91,2,94.89,4.69,2
2024-07-13 06:00:00,85.92,6,76.24,96.1,73.54,29.76,5.84,85.92,12,6.0,2,96.1,5.22,2
2024-07-13 06:30:00,86.88,6,76.44,97.92,72.9,29.76,5.9,86.88,12,6.48,2,97.92,5.78,2
2024-07-13 07:00:00,87.73,6,76.48,99.26,70.84,29.76,5.92,87.73,12,7.23,2,99.26,6.18,2
2024-07-13 07:30:00,88.34,6,76.51,100.3,69.28,29.75,5.95,88.34,13,8.03,2,100.3,6.54,2
2024-07-13 08:00:00,89.01,6,76.5,101.31,67.63,29.75,5.97,89.01,13,8.57,2,101.31,7.14,2
2024-07-13 08:30:00,89.52,7,76.34,101.86,65.66,29.73,5.96,89.52,12,9.14,2,101.86,7.1,2
2024-07-13 09:00:00,89.7,7,76.36,102.08,65.35,29.72,5.94,89.7,12,9.55,2,102.08,7.13,2
2024-07-13 09:30:00,89.71,7,76.38,102.29,65.48,29.72,5.96,89.71,12,10.12,2,102.29,6.67,2
2024-07-13 10:00:00,89.95,7,76.22,102.4,63.49,29.71,5.95,89.95,12,10.38,2,102.4,6.15,2
2024-07-13 10:30:00,89.99,6,76.19,102.51,62.77,29.7,6.0,89.99,12,10.51,2,102.51,5.55,2
2024-07-13 11:00:00,89.93,6,76.0,101.9,62.8,29.7,5.98,89.93,12,10.67,2,101.9,4.79,1
2024-07-13 11:30:00,89.89,6,76.04,101.69,64.48,29.69,5.96,89.89,12,10.93,2,101.69,4.14,2
2024-07-13 12:00:00,89.69,6,76.04,101.21,65.07,29.69,5.93,89.69,12,10.87,2,101.21,3.52,2
2024-07-13 12:30:00,89.27,5,75.93,100.32,66.29,29.69,5.94,89.27,12,10.49,2,100.32,2.75,1
2024-07-13 13:00:00,88.98,4,76.14,100.14,67.02,29.69,5.92,88.98,12,10.32,2,100.14,1.93,1
2024-07-13 13:30:00,88.36,5,76.19,99.3,68.25,29.7,5.93,88.36,12,10.11,2,99.3,1.52,1
2024-07-13 14:00:00,87.84,5,76.29,98.71,69.38,29.7,5.93,87.84,12,10.13,2,98.71,1.03,2
2024-07-13 14:30:00,87.02,5,76.25,97.48,71.55,29.71,5.83,87.02,12,9.75,2,97.48,0.77,2
2024-07-13 15:00:00,86.26,5,76.1,96.13,73.06,29.72,5.71,86.26,12,9.35,2,96.13,0.56,1
2024-07-13 15:30:00,85.53,5,76.14,95.04,75.48,29.73,5.71,85.53,12,8.9,1,95.04,0.44,1
2024-07-13 16:00:00,85.02,4,76.28,94.6,76.52,29.74,5.77,85.02,12,8.65,1,94.6,0.37,1
2024-07-13 16:30:00,84.54,4,76.15,93.77,77.47,29.75,5.81,84.54,12,8.06,1,93.77,0.44,1
2024-07-13 17:00:00,84.04,4,76.22,93.11,79.45,29.75,5.79,84.04,13,7.88,1,93.11,0.64,1
2024-07-13 17:30:00,83.59,4,76.38,92.67,80.71,29.76,5.77,83.59,12,7.78,1,92.67,0.71,1
2024-07-13 18:00:00,83.17,4,76.56,92.19,82.67,29.76,5.72,83.17,12,7.81,1,92.19,0.66,1
2024-07-13 18:30:00,82.86,4,76.42,91.41,82.68,29.77,5.73,82.86,12,7.54,1,91.41,0.72,1
2024-07-13 19:00:00,82.66,4,76.46,91.16,83.72,29.77,5.82,82.66,12,7.49,1,91.16,0.57,1
2024-07-13 19:30:00,82.52,4,76.47,90.82,84.02,29.77,5.82,82.52,12,7.27,1,90.82,0.67,1
2024-07-13 20:00:00,82.12,3,76.72,90.39,85.37,29.77,5.76,82.12,12,6.99,1,90.39,0.65,1
2024-07-13 20:30:00,82.05,3,76.72,90.11,85.08,29.76,5.78,82.05,12,6.83,2,90.11,0.83,1
2024-07-13 21:00:00,81.86,3,76.75,89.9,85.26,29.76,5.76,81.86,12,6.45,1,89.9,0.71,1
2024-07-13 21:30:00,81.98,4,76.71,89.84,85.55,29.76,5.79,81.98,12,6.12,1,89.84,0.26,1
2024-07-13 22:00:00,81.77,4,76.73,89.33,86.59,29.75,5.78,81.77,12,5.97,1,89.33,0.22,1
2024-07-13 22:30:00,81.85,4,76.81,89.37,87.43,29.75,5.7,81.85,12,5.69,2,89.37,0.08,1
2024-07-13 23:00:00,81.79,4,76.81,89.32,87.41,29.75,5.65,81.79,13,5.52,1,89.32,0.09,1
2024-07-13 23:30:00,81.67,4,76.79,89.06,87.95,29.75,5.61,81.67,13,5.21,1,89.06,0.04,1
2024-07-14 00:00:00,81.49,4,76.88,88.78,88.12,29.75,5.53,81.49,13,4.89,2,88.78,-0.01,1
2024-07-14 00:30:00,81.32,4,76.93,88.68,88.28,29.75,5.44,81.32,13,4.73,1,88.68,0.12,1
2024-07-14 01:00:00,81.41,4,76.76,88.71,87.17,29.75,5.34,81.41,13,4.73,1,88.71,0.5,1
2024-07-14 01:30:00,81.46,4,76.65,88.72,87.08,29.75,5.23,81.46,13,4.94,2,88.72,0.52,1
2024-07-14 02:00:00,81.54,4,76.71,89.02,87.26,29.76,5.19,81.54,12,4.83,1,89.02,0.9,1
2024-07-14 02:30:00,81.63,4,76.75,89.33,87.19,29.76,5.14,81.63,13,4.52,2,89.33,1.39,1
2024-07-14 03:00:00,82.17,5,76.64,90.09,84.52,29.76,5.16,82.17,13,4.6,2,90.09,1.75,1
2024-07-14 03:30:00,82.79,5,76.55,91.11,81.92,29.76,5.22,82.79,12,4.78,2,91.11,2.2,1
2024-07-14 04:00:00,83.37,5,76.35,91.77,81.19,29.76,5.35,83.37,12,5.02,2,91.77,2.85,1
2024-07-14 04:30:00,83.87,4,76.36,92.72,80.04,29.77,5.46,83.87,12,5.09,2,92.72,3.64,1
2024-07-14 05:00:00,84.7,5,76.42,94.08,78.64,29.77,5.58,84.7,12,5.51,2,94.08,4.39,2
2024-07-14 05:30:00,85.19,6,76.41,94.95,78.31,29.77,5.67,85.19,12,5.79,2,94.95,4.98,2
2024-07-14 06:00:00,85.73,6,76.52,96.12,76.34,29.76,5.76,85.73,12,6.1,2,96.12,5.33,2
2024-07-14 06:30:00,86.63,6,76.57,97.52,73.91,29.76,5.82,86.63,12,6.45,2,97.52,5.87,1
2024-07-14 07:00:00,87.35,6,76.66,98.88,72.13,29.75,5.88,87.35,12,7.06,2,98.88,6.58,1
2024-07-14 07:30:00,87.93,6,76.69,100.0,70.31,29.74,5.91,87.93,12,7.89,2,100.0,7.22,2
2024-07-14 08:00:00,88.58,7,76.7,100.91,69.13,29.74,5.94,88.58,13,8.48,2,100.91,7.22,2
2024-07-14 08:30:00,89.09,7,76.61,101.64,67.64,29.73,5.92,89.09,12,9.05,2,101.64,7.2,2
2024-07-14 09:00:00,89.31,7,76.54,101.83,66.71,29.72,5.95,89.31,12,9.62,2,101.83,7.03,2
2024-07-14 09:30:00,89.76,7,76.38,102.16,64.71,29.71,5.9,89.76,12,10.17,2,102.16,6.66,2
2024-07-14 10:00:00,90.01,7,76.13,102.11,63.23,29.7,5.91,90.01,12,10.37,2,102.11,6.2,2
2024-07-14 10:30:00,90.08,7,76.14,102.11,63.29,29.7,5.95,90.08,12,10.49,2,102.11,5.49,1
2024-07-14 11:00:00,89.88,7,76.11,101.69,63.62,29.69,5.93,89.88,12,10.71,2,101.69,4.67,1
2024-07-14 11:30:00,89.65,6,76.08,101.22,64.01,29.69,5.92,89.65,12,10.56,2,101.22,4.19,2
2024-07-14 12:00:00,89.56,6,76.19,101.12,64.62,29.69,5.95,89.56,12,10.54,2,101.12,3.48,2
2024-07-14 12:30:00,89.12,5,76.07,100.3,66.24,29.69,5.92,89.12,12,10.3,2,100.3,2.67,1
2024-07-14 13:00:00,88.82,5,76.17,100.0,67.63,29.69,5.92,88.82,12,9.98,2,100.0,1.99,1
2024-07-14 13:30:00,88.36,5,76.13,99.31,68.09,29.7,5.91,88.36,12,9.99,2,99.31,1.5,1
2024-07-14 14:00:00,87.82,5,76.16,98.59,69.14,29.7,5.86,87.82,12,9.93,2,98.59,1.1,2
2024-07-14 14:30:00,86.99,6,76.26,97.58,71.3,29.71,5.78,86.99,12,9.45,2,97.58,0.8,2
2024-07-14 15:00:00,86.35,5,76.16,96.49,72.21,29.72,5.76,86.35,12,9.35,2,96.49,0.52,1
2024-07-14 15:30:00,85.47,5,76.36,95.44,75.53,29.73,5.72,85.47,12,8.88,1,95.44,0.25,1
2024-07-14 16:00:00,85.1,4,76.26,94.68,75.09,29.73,5.77,85.1,12,8.47,1,94.68,0.41,1
2024-07-14 16:30:00,84.72,4,76.1,93.97,75.27,29.74,5.79,84.72,13,8.05,2,93.97,0.4,1
2024-07-14 17:00:00,84.41,4,76.07,93.46,76.56,29.75,5.8,84.41,13,7.85,1,93.46,0.53,1
2024-07-14 17:30:00,83.72,4,76.24,92.74,79.08,29.76,5.78,83.72,13,7.54,1,92.74,0.71,1
2024-07-14 18:00:00,83.34,4,76.41,92.2,80.66,29.76,5.78,83.34,12,7.72,1,92.2,0.7,1
2024-07-14 18:30:00,83.07,3,76.41,91.7,81.4,29.76,5.79,83.07,12,7.37,1,91.7,0.62,1
2024-07-14 19:00:00,82.95,4,76.44,91.68,82.4,29.76,5.83,82.95,12,7.32,1,91.68,0.68,1
2024-07-14 19:30:00,82.61,4,76.45,90.96,83.78,29.76,5.84,82.61,12,7.28,1,90.96,0.5,1
2024-07-14 20:00:00,82.49,4,76.49,90.62,84.09,29.76,5.87,82.49,12,6.93,1,90.62,0.44,1
2024-07-14 20:30:00,82.3,3,76.52,90.18,83.97,29.76,5.84,82.3,12,6.74,1,90.18,0.67,1
2024-07-14 21:00:00,82.11,4,76.59,90.01,84.79,29.76,5.81,82.11,12,6.52,1,90.01,0.56,1
2024-07-14 21:30:00,82.04,4,76.62,89.9,85.04,29.75,5.82,82.04,12,6.31,1,89.9,0.44,1
2024-07-14 22:00:00,82.06,4,76.65,89.67,86.52,29.75,5.79,82.06,12,6.15,1,89.67,0.25,1
2024-07-14 22:30:00,81.9,4,76.76,89.52,87.82,29.75,5.76,81.9,12,5.85,2,89.52,0.28,1
2024-07-14 23:00:00,81.94,4,76.76,89.58,86.86,29.75,5.7,81.94,13,5.73,2,89.58,0.04,1
2024-07-14 23:30:00,81.94,4,76.83,89.56,86.38,29.75,5.65,81.94,13,5.24,2,89.56,0.15,1
